Customer_ID,gender,Partner,Dependents,Senior_Citizen,Call_Duration,Data_Usage,Plan_Type,Plan_Level,Monthly_Bill_Amount,Tenure_Months,Multiple_Lines,Tech_Support,Churn
NSat3737,Female,No,No,0,142,5.81,Prepaid,Premium,126,24,Yes,Yes,1
NSat3738,Female,Yes,No,0,460,10.6,Postpaid,Premium,330.9,7,Yes,Yes,0
NSat3739,Female,Yes,No,0,199,7.69,Prepaid,Basic,100,5,Yes,Yes,1
NSat3740,Male,No,No,0,288,6.82,Prepaid,Premium,126,28,Yes,Yes,1
NSat3741,Male,Yes,Yes,0,300,13.52,Prepaid,Basic,80,14,No,No,0
NSat3742,Male,No,No,0,211,7.98,Prepaid,Basic,92,10,Yes,No,1
NSat3743,Female,No,No,0,69,6.78,Prepaid,Premium,126,24,Yes,Yes,1
NSat3744,Male,Yes,No,0,149,6.15,Prepaid,Basic,92,1,Yes,No,0
NSat3745,Female,Yes,No,0,338,13.68,Postpaid,Premium,253.8,33,Yes,Yes,1
NSat3746,Female,Yes,Yes,0,86,8.02,Prepaid,Premium,126,24,Yes,Yes,1
NSat3747,Female,No,No,0,262,12.9,Prepaid,Basic,100,1,Yes,Yes,1
NSat3748,Female,Yes,Yes,0,213,13.93,Prepaid,Basic,92,13,Yes,No,0
NSat3749,Female,Yes,No,0,265,12.68,Postpaid,Premium,233.25,47,Yes,Yes,0
NSat3750,Male,No,No,1,62,7,Prepaid,Premium,126,24,Yes,Yes,1
NSat3751,Female,No,No,0,459,8.13,Postpaid,Premium,333.45,43,Yes,Yes,0
NSat3752,Male,No,No,0,162,10.07,Prepaid,Basic,100,6,Yes,Yes,1
NSat3753,Male,Yes,No,0,70,16.35,Prepaid,Basic,80,8,No,No,0
NSat3754,Female,Yes,No,1,125,15.6,Prepaid,Basic,100,6,Yes,Yes,0
NSat3755,Male,No,No,0,385,4.21,Prepaid,Basic,80,14,No,No,0
NSat3756,Female,No,No,0,99,5.13,Prepaid,Premium,126,25,Yes,Yes,1
NSat3757,Female,No,No,1,136,5.86,Prepaid,Premium,126,11,Yes,Yes,0
NSat3758,Male,Yes,Yes,0,52,12.77,Prepaid,Premium,126,25,Yes,Yes,0
NSat3759,Female,No,No,0,79,11.54,Prepaid,Premium,126,29,Yes,Yes,1
NSat3760,Male,No,No,0,493,17.14,Prepaid,Premium,126,46,Yes,Yes,0
NSat3761,Male,Yes,Yes,0,206,23.64,Prepaid,Basic,92,9,Yes,No,1
NSat3762,Male,No,No,0,365,23.97,Prepaid,Basic,92,1,Yes,No,0
NSat3763,Male,Yes,Yes,0,182,24.78,Prepaid,Basic,92,13,Yes,No,0
NSat3764,Female,No,No,0,335,20.5,Prepaid,Basic,80,14,No,No,0
NSat3765,Male,Yes,Yes,0,21,21.41,Prepaid,Basic,100,3,Yes,Yes,0
NSat3766,Female,Yes,No,0,428,24.33,Prepaid,Premium,126,57,Yes,Yes,0
NSat3767,Female,Yes,Yes,0,357,24.95,Prepaid,Premium,126,57,Yes,Yes,0
NSat3768,Female,Yes,No,0,466,23.79,Prepaid,Premium,126,34,Yes,Yes,1
NSat3769,Female,No,No,0,130,24.38,Postpaid,Premium,120.5,47,Yes,Yes,0
NSat3770,Male,Yes,No,0,360,24.31,Prepaid,Premium,126,58,Yes,Yes,0
NSat3771,Female,No,No,1,175,16.43,Prepaid,Basic,92,14,Yes,No,1
NSat3772,Male,No,No,1,214,19.55,Postpaid,Premium,181.7,13,Yes,Yes,0
NSat3773,Male,No,No,0,141,19.79,Prepaid,Premium,126,15,Yes,Yes,0
NSat3774,Female,Yes,Yes,0,99,16.38,Prepaid,Basic,80,10,No,No,1
NSat3775,Male,Yes,Yes,0,93,24.49,Prepaid,Basic,80,10,No,No,1
NSat3776,Male,No,No,1,319,17.44,Prepaid,Basic,100,13,Yes,Yes,1
NSat3777,Male,Yes,No,1,63,24.6,Postpaid,Premium,118.35,31,Yes,Yes,1
NSat3778,Female,No,No,0,134,19.62,Prepaid,Basic,100,5,Yes,Yes,1
NSat3779,Male,Yes,Yes,0,336,17.81,Prepaid,Premium,126,8,Yes,Yes,0
NSat3780,Female,No,No,0,75,16.11,Prepaid,Premium,126,27,Yes,Yes,1
NSat3781,Female,No,Yes,0,449,22.49,Prepaid,Premium,126,29,Yes,Yes,1
NSat3782,Male,Yes,No,1,175,21.87,Prepaid,Premium,126,27,Yes,Yes,0
NSat3783,Female,No,No,1,62,18.4,Prepaid,Basic,100,7,Yes,Yes,1
NSat3784,Male,No,Yes,0,94,21.85,Postpaid,Premium,107.55,42,Yes,Yes,0
NSat3785,Female,No,No,0,394,18.25,Prepaid,Premium,126,59,Yes,Yes,0
NSat3786,Male,Yes,Yes,0,366,21.38,Postpaid,Premium,292.65,15,Yes,Yes,0
NSat3787,Female,No,No,0,150,24.1,Prepaid,Basic,88,13,No,Yes,1
NSat3788,Female,Yes,No,1,194,17.45,Prepaid,Premium,126,23,Yes,Yes,0
NSat3789,Female,Yes,No,0,98,21.12,Prepaid,Basic,80,1,No,No,0
NSat3790,Male,Yes,No,0,91,21.09,Prepaid,Basic,80,2,No,No,1
NSat3791,Female,No,No,0,440,20.55,Prepaid,Premium,126,32,Yes,Yes,1
NSat3792,Female,Yes,No,0,193,18.57,Prepaid,Premium,126,30,Yes,Yes,0
NSat3793,Male,Yes,Yes,0,81,23.06,Prepaid,Basic,92,12,Yes,No,0
NSat3794,Male,Yes,Yes,0,105,24.99,Prepaid,Basic,92,8,Yes,No,1
NSat3795,Female,Yes,Yes,0,298,24.26,Prepaid,Basic,100,4,Yes,Yes,0
NSat3796,Female,Yes,No,0,98,21.41,Prepaid,Basic,92,13,Yes,No,1
NSat3797,Female,Yes,No,0,372,19.91,Prepaid,Basic,100,8,Yes,Yes,1
NSat3798,Female,No,No,0,138,24.21,Prepaid,Basic,80,13,No,No,1
NSat3799,Male,No,No,0,236,22.66,Prepaid,Basic,92,6,Yes,No,1
NSat3800,Female,No,No,0,56,20.76,Prepaid,Basic,92,2,Yes,No,1
NSat3801,Male,No,No,0,197,22.2,Postpaid,Premium,200.95,31,Yes,Yes,1
NSat3802,Male,No,No,0,297,21.69,Prepaid,Basic,80,11,No,No,1
NSat3803,Male,Yes,Yes,0,179,22.32,Prepaid,Premium,126,58,Yes,Yes,0
NSat3804,Female,No,No,0,83,16.54,Prepaid,Basic,88,3,No,Yes,0
NSat3805,Female,Yes,Yes,0,27,18.04,Prepaid,Basic,80,9,No,No,1
NSat3806,Male,Yes,Yes,0,82,24.87,Prepaid,Basic,92,13,Yes,No,1
NSat3807,Male,Yes,Yes,0,148,17.75,Postpaid,Premium,131.15,58,Yes,Yes,0
NSat3808,Female,No,No,0,177,24.22,Prepaid,Basic,80,2,No,No,0
NSat3809,Female,No,No,0,179,20.37,Prepaid,Basic,92,14,Yes,No,1
NSat3810,Male,Yes,No,1,386,17.53,Prepaid,Basic,92,14,Yes,No,1
NSat3811,Female,Yes,Yes,0,227,21.38,Postpaid,Premium,203.55,24,Yes,Yes,1
NSat3812,Female,No,No,1,354,20.52,Postpaid,Premium,280.9,47,Yes,Yes,0
NSat3813,Male,Yes,No,0,460,21.56,Postpaid,Premium,354.9,58,Yes,Yes,0
NSat3814,Male,No,No,0,117,16.69,Prepaid,Basic,88,11,No,Yes,1
NSat3815,Male,Yes,Yes,0,496,17.53,Prepaid,Premium,126,45,Yes,Yes,0
NSat3816,Female,Yes,No,0,370,20.08,Prepaid,Basic,80,11,No,No,1
NSat3817,Male,No,No,0,387,19.32,Postpaid,Premium,308.7,36,Yes,Yes,0
NSat3818,Male,Yes,No,1,413,21.51,Postpaid,Premium,317.45,2,Yes,Yes,0
NSat3819,Male,Yes,Yes,0,146,24.59,Prepaid,Basic,92,2,Yes,No,1
NSat3820,Female,Yes,Yes,0,350,24.08,Prepaid,Basic,88,6,No,Yes,0
NSat3821,Female,Yes,No,0,51,17.37,Prepaid,Basic,80,14,No,No,1
NSat3822,Male,Yes,No,1,101,24.04,Postpaid,Premium,104.65,5,Yes,Yes,0
NSat3823,Female,No,Yes,0,69,22.24,Postpaid,Premium,95.6,29,Yes,Yes,1
NSat3824,Male,No,No,0,280,17.68,Prepaid,Basic,80,5,No,No,0
NSat3825,Male,Yes,Yes,0,334,17.05,Prepaid,Basic,80,11,No,No,1
NSat3826,Female,No,No,0,364,17.83,Prepaid,Basic,92,13,Yes,No,1
NSat3827,Male,Yes,No,0,102,17.1,Prepaid,Premium,126,34,Yes,Yes,1
NSat3828,Female,Yes,Yes,0,59,16.51,Prepaid,Basic,80,12,No,No,0
NSat3829,Male,No,No,0,237,17.62,Prepaid,Premium,126,43,Yes,Yes,0
NSat3830,Male,No,No,0,74,23.11,Prepaid,Basic,92,6,Yes,No,1
NSat3831,Male,No,Yes,0,177,23.95,Postpaid,Premium,155.35,25,Yes,Yes,1
NSat3832,Female,Yes,No,1,209,24.53,Prepaid,Premium,126,20,Yes,Yes,0
NSat3833,Male,Yes,No,1,225,20.79,Prepaid,Premium,126,26,Yes,Yes,1
NSat3834,Male,No,No,0,289,18.73,Postpaid,Premium,255.75,30,Yes,Yes,1
NSat3835,Male,No,No,1,377,17,Prepaid,Basic,80,10,No,No,1
NSat3836,Female,Yes,No,0,31,23.96,Prepaid,Basic,80,7,No,No,1
NSat3837,Male,No,No,0,49,17.32,Prepaid,Basic,88,9,No,Yes,0
NSat3838,Male,No,No,0,18,16.78,Prepaid,Basic,80,7,No,No,1
NSat3839,Male,No,No,1,231,23.61,Prepaid,Premium,126,27,Yes,Yes,1
NSat3840,Female,No,No,0,372,16.46,Prepaid,Basic,92,10,Yes,No,1
NSat3841,Male,Yes,Yes,0,386,19.04,Prepaid,Basic,100,4,Yes,Yes,0
NSat3842,Female,Yes,No,0,83,22.38,Prepaid,Basic,92,4,Yes,No,1
NSat3843,Male,No,No,0,190,18.76,Prepaid,Basic,80,5,No,No,0
NSat3844,Female,Yes,Yes,0,309,24.83,Prepaid,Basic,80,11,No,No,0
NSat3845,Male,Yes,No,0,303,19.41,Prepaid,Premium,126,16,Yes,Yes,0
NSat3846,Male,No,No,0,170,18.8,Prepaid,Basic,80,14,No,No,1
NSat3847,Male,No,No,0,53,21.43,Prepaid,Basic,80,4,No,No,1
NSat3848,Female,Yes,Yes,0,179,17.15,Postpaid,Premium,147.75,33,Yes,Yes,1
NSat3849,Female,No,No,0,447,16.68,Postpaid,Premium,350.25,32,Yes,Yes,1
NSat3850,Male,No,No,0,98,18.29,Prepaid,Basic,80,2,No,No,0
NSat3851,Female,Yes,No,1,290,17.83,Prepaid,Premium,126,60,Yes,Yes,0
NSat3852,Female,Yes,No,0,170,22.4,Prepaid,Premium,126,22,Yes,Yes,0
NSat3853,Male,No,No,0,137,17.8,Prepaid,Basic,80,6,No,No,1
NSat3854,Female,No,No,0,191,20.23,Prepaid,Basic,80,2,No,No,0
NSat3855,Male,No,No,1,207,19.57,Prepaid,Premium,126,32,Yes,Yes,1
NSat3856,Male,Yes,Yes,0,307,22.92,Prepaid,Basic,80,3,No,No,1
NSat3857,Female,No,No,1,181,18.39,Postpaid,Premium,163.5,26,Yes,Yes,1
NSat3858,Female,Yes,No,0,244,16.62,Prepaid,Basic,88,7,No,Yes,1
NSat3859,Female,Yes,No,0,129,23.89,Prepaid,Basic,80,13,No,No,1
NSat3860,Male,No,No,0,395,20.73,Prepaid,Premium,126,34,Yes,Yes,1
NSat3861,Male,Yes,Yes,0,365,21.85,Prepaid,Premium,126,25,Yes,Yes,1
NSat3862,Female,No,No,0,314,19.96,Prepaid,Basic,80,9,No,No,0
NSat3863,Female,No,No,1,475,23.89,Postpaid,Premium,360.3,31,Yes,Yes,1
NSat3864,Male,Yes,No,0,487,23.59,Postpaid,Premium,338.95,44,Yes,Yes,0
NSat3865,Female,Yes,No,1,263,18.83,Postpaid,Premium,241.65,35,Yes,Yes,0
NSat3866,Male,No,No,1,88,20.02,Prepaid,Basic,92,13,Yes,No,1
NSat3867,Female,Yes,Yes,0,298,23.97,Prepaid,Premium,126,32,Yes,Yes,1
NSat3868,Female,No,No,0,182,17.47,Prepaid,Basic,80,5,No,No,0
NSat3869,Male,No,No,0,482,22.69,Prepaid,Premium,126,44,Yes,Yes,0
NSat3870,Male,Yes,Yes,0,446,24.36,Prepaid,Premium,126,32,Yes,Yes,1
NSat3871,Male,No,No,0,251,21,Postpaid,Premium,191.3,28,Yes,Yes,1
NSat3872,Female,Yes,Yes,0,387,22.14,Prepaid,Basic,92,10,Yes,No,0
NSat3873,Female,Yes,Yes,0,327,24.49,Prepaid,Premium,126,25,Yes,Yes,1
NSat3874,Female,Yes,Yes,0,20,19,Prepaid,Basic,80,8,No,No,0
NSat3875,Female,Yes,No,0,242,19.73,Prepaid,Premium,126,24,Yes,Yes,1
NSat3876,Male,Yes,No,0,125,23.58,Prepaid,Basic,100,13,Yes,Yes,1
NSat3877,Male,Yes,No,0,153,16.52,Postpaid,Premium,141.1,35,Yes,Yes,0
NSat3878,Male,No,No,0,167,21.95,Prepaid,Basic,100,4,Yes,Yes,0
NSat3879,Male,No,No,0,151,18.42,Prepaid,Basic,80,12,No,No,1
NSat3880,Male,No,No,0,97,23.13,Prepaid,Basic,80,4,No,No,1
NSat3881,Male,No,No,0,335,23.18,Postpaid,Premium,257.3,25,Yes,Yes,1
NSat3882,Male,No,No,0,306,24.25,Prepaid,Basic,80,10,No,No,1
NSat3883,Male,Yes,Yes,0,109,23.92,Prepaid,Basic,80,3,No,No,0
NSat3884,Female,Yes,No,1,380,16.8,Prepaid,Basic,100,3,Yes,Yes,1
NSat3885,Male,No,No,0,260,22.8,Prepaid,Basic,80,5,No,No,1
NSat3886,Male,Yes,Yes,0,490,19.18,Prepaid,Premium,126,27,Yes,Yes,1
NSat3887,Male,Yes,Yes,0,51,17.13,Postpaid,Premium,101.25,46,Yes,Yes,0
NSat3888,Female,No,No,0,144,21.98,Prepaid,Basic,92,11,Yes,No,0
NSat3889,Female,No,No,0,467,23.18,Postpaid,Premium,325.2,24,Yes,Yes,1
NSat3890,Male,No,No,0,54,24.97,Prepaid,Basic,80,5,No,No,0
NSat3891,Female,Yes,Yes,0,458,23.27,Prepaid,Premium,126,31,Yes,Yes,0
NSat3892,Female,No,No,1,442,16.78,Postpaid,Premium,313,42,Yes,Yes,0
NSat3893,Male,No,No,1,328,24.98,Prepaid,Basic,80,6,No,No,1
NSat3894,Male,No,Yes,0,130,19.89,Prepaid,Basic,92,1,Yes,No,0
NSat3895,Female,Yes,No,0,108,19.43,Prepaid,Premium,126,30,Yes,Yes,1
NSat3896,Male,No,Yes,0,392,20.49,Prepaid,Premium,126,49,Yes,Yes,0
NSat3897,Male,No,No,0,315,21.8,Prepaid,Basic,100,1,Yes,Yes,1
NSat3898,Male,Yes,No,1,126,18.37,Prepaid,Basic,80,13,No,No,1
NSat3899,Female,No,No,1,257,18.49,Prepaid,Basic,80,8,No,No,1
NSat3900,Male,No,No,0,168,23.81,Prepaid,Premium,126,39,Yes,Yes,0
NSat3901,Male,Yes,Yes,0,125,20.68,Prepaid,Basic,80,10,No,No,1
NSat3902,Female,No,No,0,229,20.69,Prepaid,Basic,80,3,No,No,1
NSat3903,Male,Yes,Yes,0,218,20.04,Prepaid,Premium,126,32,Yes,Yes,1
NSat3904,Male,No,No,0,310,24.1,Prepaid,Basic,80,2,No,No,0
NSat3905,Male,No,No,0,45,19.77,Prepaid,Basic,100,11,Yes,Yes,1
NSat3906,Female,No,No,0,90,20.68,Prepaid,Basic,92,8,Yes,No,1
NSat3907,Male,No,No,0,83,18.55,Prepaid,Basic,88,12,No,Yes,1
NSat3908,Female,No,No,0,199,24.87,Prepaid,Premium,126,32,Yes,Yes,1
NSat3909,Male,No,No,0,206,17.35,Prepaid,Premium,126,30,Yes,Yes,1
NSat3910,Male,Yes,Yes,0,397,21.31,Prepaid,Basic,80,1,No,No,1
NSat3911,Female,Yes,Yes,0,245,23.26,Prepaid,Basic,80,7,No,No,1
NSat3912,Female,Yes,Yes,0,172,16.07,Prepaid,Basic,100,8,Yes,Yes,1
NSat3913,Male,Yes,Yes,0,379,21.39,Prepaid,Basic,80,1,No,No,1
NSat3914,Female,No,No,0,148,23.74,Postpaid,Premium,134.95,26,Yes,Yes,1
NSat3915,Female,No,No,0,391,20.95,Prepaid,Basic,100,2,Yes,Yes,0
NSat3916,Male,No,No,0,263,21.41,Prepaid,Basic,88,2,No,Yes,1
NSat3917,Female,No,No,0,250,22.12,Prepaid,Basic,92,3,Yes,No,1
NSat3918,Female,Yes,No,1,160,22.53,Prepaid,Basic,100,2,Yes,Yes,1
NSat3919,Male,No,No,0,257,21.34,Postpaid,Premium,234.75,29,Yes,Yes,1
NSat3920,Male,No,No,0,270,16.09,Postpaid,Premium,210.25,40,Yes,Yes,0
NSat3921,Male,Yes,No,0,93,22.82,Postpaid,Premium,95.85,8,Yes,Yes,0
NSat3922,Male,Yes,Yes,0,316,18.2,Postpaid,Premium,255.1,26,Yes,Yes,1
NSat3923,Male,Yes,Yes,0,169,20.52,Prepaid,Basic,92,9,Yes,No,0
NSat3924,Male,Yes,Yes,0,156,19,Prepaid,Basic,80,11,No,No,0
NSat3925,Female,Yes,Yes,1,417,19.03,Prepaid,Premium,126,19,Yes,Yes,0
NSat3926,Female,Yes,Yes,0,327,20.88,Postpaid,Premium,263.35,30,Yes,Yes,1
NSat3927,Male,Yes,Yes,0,239,24.65,Prepaid,Basic,92,6,Yes,No,0
NSat3928,Male,Yes,Yes,0,157,22.6,Prepaid,Basic,100,13,Yes,Yes,0
NSat3929,Female,Yes,Yes,0,371,24.06,Prepaid,Basic,80,13,No,No,1
NSat3930,Male,Yes,Yes,0,353,17.09,Prepaid,Basic,80,4,No,No,0
NSat3931,Male,No,No,0,18,16.33,Prepaid,Basic,80,5,No,No,0
NSat3932,Female,Yes,No,0,300,23.88,Postpaid,Premium,243.6,33,Yes,Yes,1
NSat3933,Male,No,No,0,312,24.4,Postpaid,Premium,260.05,27,Yes,Yes,1
NSat3934,Male,No,No,0,396,22.1,Prepaid,Basic,80,1,No,No,1
NSat3935,Female,No,No,0,475,16.07,Postpaid,Premium,325.4,59,Yes,Yes,0
NSat3936,Female,No,No,0,279,18.01,Postpaid,Premium,225.6,24,Yes,Yes,1
NSat3937,Female,Yes,No,0,246,17.61,Prepaid,Basic,88,2,No,Yes,0
NSat3938,Female,Yes,Yes,0,355,19.29,Prepaid,Basic,80,11,No,No,0
NSat3939,Female,No,No,0,247,18.52,Prepaid,Basic,80,13,No,No,1
NSat3940,Male,No,Yes,0,452,24.27,Prepaid,Premium,126,31,Yes,Yes,1
NSat3941,Male,No,No,0,109,16.19,Prepaid,Basic,100,3,Yes,Yes,0
NSat3942,Male,No,No,0,258,22.75,Prepaid,Basic,80,14,No,No,0
NSat3943,Male,No,No,0,293,19.4,Prepaid,Basic,80,1,No,No,0
NSat3944,Male,No,No,0,258,17.03,Prepaid,Basic,92,8,Yes,No,0
NSat3945,Male,No,Yes,0,305,22.32,Prepaid,Basic,80,12,No,No,0
NSat3946,Female,Yes,Yes,0,82,22.58,Postpaid,Premium,130.65,40,Yes,Yes,0
NSat3947,Male,Yes,Yes,0,255,20.31,Prepaid,Basic,92,13,Yes,No,0
NSat3948,Female,No,No,0,138,17.47,Prepaid,Basic,100,5,Yes,Yes,0
NSat3949,Female,No,No,0,308,17.67,Prepaid,Basic,80,13,No,No,0
NSat3950,Male,Yes,Yes,0,342,16.99,Prepaid,Basic,100,3,Yes,Yes,1
NSat3951,Male,Yes,No,0,96,17.28,Prepaid,Premium,126,9,Yes,Yes,0
NSat3952,Male,Yes,No,0,197,24.77,Prepaid,Basic,80,5,No,No,1
NSat3953,Female,Yes,Yes,0,449,20.75,Prepaid,Premium,126,54,Yes,Yes,0
NSat3954,Male,No,Yes,0,223,16.7,Postpaid,Premium,184.6,47,Yes,Yes,0
NSat3955,Male,No,No,0,101,23.22,Prepaid,Basic,92,5,Yes,No,1
NSat3956,Female,Yes,Yes,0,305,24.63,Prepaid,Basic,92,4,Yes,No,0
NSat3957,Female,No,No,0,354,24.98,Prepaid,Premium,126,52,Yes,Yes,0
NSat3958,Female,Yes,No,0,368,18.17,Prepaid,Basic,92,2,Yes,No,0
NSat3959,Male,No,No,0,19,18.37,Prepaid,Basic,92,6,Yes,No,1
NSat3960,Female,Yes,Yes,0,380,21.78,Prepaid,Basic,88,14,No,Yes,1
NSat3961,Female,Yes,Yes,0,140,17.46,Prepaid,Premium,126,31,Yes,Yes,1
NSat3962,Female,No,No,0,257,20.56,Prepaid,Premium,126,25,Yes,Yes,1
NSat3963,Male,No,No,0,458,19.93,Postpaid,Premium,320,31,Yes,Yes,1
NSat3964,Male,No,No,0,166,19.49,Prepaid,Basic,80,14,No,No,0
NSat3965,Male,No,No,0,135,24.24,Prepaid,Basic,80,1,No,No,1
NSat3966,Male,No,No,0,187,19.45,Prepaid,Basic,80,5,No,No,0
NSat3967,Male,No,No,1,111,24.09,Prepaid,Premium,126,52,Yes,Yes,0
NSat3968,Male,No,No,0,53,16.47,Prepaid,Basic,100,2,Yes,Yes,0
NSat3969,Female,No,No,0,67,22.14,Prepaid,Basic,80,12,No,No,0
NSat3970,Female,No,No,0,365,23.76,Prepaid,Basic,80,8,No,No,0
NSat3971,Female,Yes,No,0,136,17.52,Prepaid,Basic,80,11,No,No,0
NSat3972,Female,No,No,0,352,21.77,Prepaid,Basic,80,5,No,No,0
NSat3973,Female,Yes,Yes,0,447,19,Postpaid,Premium,337.8,53,Yes,Yes,0
NSat3974,Male,Yes,Yes,0,191,16.16,Prepaid,Premium,126,51,Yes,Yes,0
NSat3975,Male,Yes,No,0,242,16.66,Prepaid,Basic,92,1,Yes,No,1
NSat3976,Male,No,No,0,462,19.73,Prepaid,Premium,126,32,Yes,Yes,1
NSat3977,Male,No,No,1,349,21.83,Prepaid,Premium,126,4,Yes,Yes,0
NSat3978,Male,No,No,1,126,24.4,Prepaid,Basic,92,10,Yes,No,1
NSat3979,Female,No,No,0,232,23.88,Prepaid,Premium,126,6,Yes,Yes,0
NSat3980,Female,Yes,Yes,0,304,17.18,Prepaid,Premium,126,27,Yes,Yes,1
NSat3981,Male,No,No,0,340,21.93,Prepaid,Basic,92,4,Yes,No,1
NSat3982,Female,Yes,No,0,306,19.08,Prepaid,Basic,100,11,Yes,Yes,0
NSat3983,Male,No,Yes,0,69,24.03,Prepaid,Premium,126,25,Yes,Yes,0
NSat3984,Male,Yes,No,0,476,22.86,Prepaid,Premium,126,37,Yes,Yes,0
NSat3985,Female,Yes,Yes,0,225,18.24,Postpaid,Premium,211.8,31,Yes,Yes,1
NSat3986,Female,Yes,Yes,0,124,18.46,Postpaid,Premium,131.8,58,Yes,Yes,0
NSat3987,Female,Yes,Yes,0,89,20.08,Prepaid,Basic,100,7,Yes,Yes,1
NSat3988,Female,Yes,Yes,0,196,21.16,Prepaid,Basic,80,3,No,No,1
NSat3989,Male,Yes,No,1,310,17.8,Postpaid,Premium,237.8,15,Yes,Yes,0
NSat3990,Female,Yes,Yes,0,193,17.71,Postpaid,Premium,174.85,32,Yes,Yes,1
NSat3991,Female,No,No,1,261,23.66,Prepaid,Premium,126,29,Yes,Yes,1
NSat3992,Male,Yes,Yes,0,453,20.77,Postpaid,Premium,352.05,31,Yes,Yes,1
NSat3993,Female,No,No,0,324,23.35,Prepaid,Premium,126,27,Yes,Yes,1
NSat3994,Female,Yes,Yes,0,195,19.38,Prepaid,Basic,80,12,No,No,1
NSat3995,Male,No,No,0,367,20.91,Prepaid,Basic,80,5,No,No,1
NSat3996,Female,No,No,1,214,20.43,Prepaid,Basic,80,8,No,No,1
NSat3997,Male,Yes,Yes,0,269,20.06,Prepaid,Premium,126,50,Yes,Yes,0
NSat3998,Female,Yes,Yes,0,335,18.83,Prepaid,Premium,126,43,Yes,Yes,0
NSat3999,Female,Yes,No,0,328,21.93,Prepaid,Premium,126,30,Yes,Yes,0
NSat4000,Male,No,No,0,162,22.79,Postpaid,Premium,170.7,29,Yes,Yes,1
NSat4001,Female,No,No,1,381,22.34,Postpaid,Premium,276.85,33,Yes,Yes,1
NSat4002,Female,No,No,0,19,16.91,Prepaid,Basic,80,1,No,No,1
NSat4003,Male,No,No,0,289,18.17,Prepaid,Premium,126,25,Yes,Yes,0
NSat4004,Female,No,No,0,90,18.05,Postpaid,Premium,129.8,34,Yes,Yes,1
NSat4005,Male,No,No,0,259,24.97,Prepaid,Basic,92,5,Yes,No,0
NSat4006,Female,Yes,Yes,0,335,22.21,Prepaid,Premium,126,54,Yes,Yes,0
NSat4007,Male,No,No,0,118,16.84,Prepaid,Basic,92,5,Yes,No,1
NSat4008,Male,No,No,0,69,20.29,Prepaid,Premium,126,42,Yes,Yes,0
NSat4009,Female,No,Yes,0,160,21.33,Prepaid,Basic,100,8,Yes,Yes,0
NSat4010,Male,Yes,Yes,0,311,17.96,Prepaid,Premium,126,6,Yes,Yes,0
NSat4011,Male,No,No,0,418,24.86,Postpaid,Premium,297.9,30,Yes,Yes,1
NSat4012,Male,Yes,Yes,0,85,16.61,Prepaid,Basic,100,3,Yes,Yes,1
NSat4013,Female,Yes,No,0,258,19.3,Postpaid,Premium,236.1,21,Yes,Yes,0
NSat4014,Female,No,Yes,0,252,22.37,Postpaid,Premium,211.5,15,Yes,Yes,0
NSat4015,Male,Yes,Yes,0,167,21.86,Prepaid,Basic,88,7,No,Yes,0
NSat4016,Female,Yes,Yes,0,236,19.61,Postpaid,Premium,226.45,60,Yes,Yes,0
NSat4017,Female,No,No,0,321,17.15,Postpaid,Premium,243.7,43,Yes,Yes,0
NSat4018,Male,Yes,No,0,294,16.86,Postpaid,Premium,259.45,33,Yes,Yes,1
NSat4019,Female,No,No,0,176,17.33,Prepaid,Basic,80,6,No,No,1
NSat4020,Male,Yes,No,0,8,24.91,Prepaid,Basic,92,2,Yes,No,0
NSat4021,Male,Yes,No,0,73,16.62,Prepaid,Basic,80,7,No,No,0
NSat4022,Male,Yes,Yes,0,477,20.64,Prepaid,Premium,126,28,Yes,Yes,1
NSat4023,Female,No,No,0,104,22.66,Prepaid,Basic,80,3,No,No,0
NSat4024,Female,Yes,No,1,77,23.92,Prepaid,Basic,92,2,Yes,No,1
NSat4025,Male,No,No,0,97,17.17,Prepaid,Basic,80,9,No,No,0
NSat4026,Female,Yes,Yes,0,259,19.35,Prepaid,Basic,100,4,Yes,Yes,0
NSat4027,Male,No,No,1,13,24.33,Prepaid,Basic,100,10,Yes,Yes,0
NSat4028,Female,Yes,No,0,360,23.88,Prepaid,Premium,126,49,Yes,Yes,0
NSat4029,Female,No,No,0,176,24.48,Postpaid,Premium,164.85,45,Yes,Yes,0
NSat4030,Male,Yes,No,0,336,22.05,Postpaid,Premium,281.25,13,Yes,Yes,0
NSat4031,Male,No,Yes,0,59,17.28,Postpaid,Premium,109.3,54,Yes,Yes,0
NSat4032,Female,Yes,Yes,0,241,18.39,Prepaid,Basic,80,8,No,No,1
NSat4033,Female,Yes,No,0,79,18.23,Prepaid,Basic,80,7,No,No,0
NSat4034,Male,No,No,0,442,16.3,Prepaid,Premium,126,9,Yes,Yes,0
NSat4035,Male,Yes,Yes,0,331,16.11,Prepaid,Basic,80,9,No,No,0
NSat4036,Female,No,Yes,0,104,22.57,Postpaid,Premium,128.2,24,Yes,Yes,1
NSat4037,Male,Yes,No,1,168,24.71,Prepaid,Basic,92,12,Yes,No,0
NSat4038,Female,No,No,1,149,24.2,Prepaid,Premium,126,16,Yes,Yes,0
NSat4039,Female,Yes,Yes,0,59,24.15,Prepaid,Basic,80,12,No,No,0
NSat4040,Male,No,No,0,444,23.01,Postpaid,Premium,332.25,54,Yes,Yes,0
