Listener_ID,Age,Gender,Location,Music_Preferences,Income_Level,Platform,Album_Sales,Streaming_Numbers,Streaming_Platform,Acquisition_Medium
1029,63,Male,Melbourne,Alternative,High,Instagram,1,9,YouTube,Organic
1030,61,Female,Melbourne,Hip-Hop,Medium,Instagram,1,9,Spotify,Adverts
1031,55,Male,Melbourne,Country,Medium,Instagram,0,7,YouTube,Adverts
1032,40,Male,New York,RnB,Low,Twitter,1,9,YouTube,Influencers
1033,63,Male,Melbourne,Pop,Medium,Twitter,1,10,Spotify,Influencers
1034,34,Female,Melbourne,Alternative,Low,Instagram,1,8,Apple Music,Radio plays
1035,55,Male,Sydney,Alternative,High,Instagram,1,5,Apple Music,Radio plays
1036,39,Male,Los Angeles,RnB,Medium,Twitter,1,8,Spotify,Influencers
1037,60,Male,New York,Pop,Low,Instagram,1,9,Apple Music,Organic
1038,47,Male,New York,Hip-Hop,Medium,Instagram,1,7,YouTube,Radio plays
1039,31,Female,Melbourne,Pop,High,Instagram,1,5,Spotify,Influencers
1040,29,Male,Melbourne,Hip-Hop,Medium,Twitter,0,9,Spotify,Adverts
1041,53,Female,New York,Alternative,Low,Instagram,1,9,Spotify,Radio plays
1042,35,Female,Sydney,Alternative,Low,Instagram,1,8,Apple Music,Influencers
1043,25,Female,Melbourne,Alternative,High,Instagram,1,10,Spotify,Organic
1044,58,Male,London,Hip-Hop,Low,TikTok,1,7,YouTube,Adverts
1045,46,Male,Sydney,RnB,Low,Twitter,1,7,Apple Music,Adverts
1046,49,Female,Sydney,Hip-Hop,High,Twitter,1,10,YouTube,Influencers
1047,57,Female,London,Hip-Hop,Low,Instagram,0,6,Spotify,Adverts
1048,61,Male,New York,RnB,Medium,Twitter,1,9,Spotify,Organic
1049,41,Others,Los Angeles,Hip-Hop,Low,Instagram,0,7,YouTube,Radio plays
1050,27,Female,Melbourne,RnB,Low,Instagram,1,8,Spotify,Organic
1051,28,Female,Melbourne,RnB,Low,TikTok,0,9,Apple Music,Organic
1052,58,Female,Melbourne,Pop,Low,Twitter,0,10,Tidal,Influencers
1053,31,Male,Sydney,Hip-Hop,Medium,Instagram,1,9,Spotify,Adverts
1054,49,Male,Lagos,RnB,Low,Instagram,1,6,YouTube,Radio plays
1055,55,Male,Sydney,RnB,Medium,Instagram,0,8,Spotify,Influencers
1056,25,Male,New York,Pop,Medium,Twitter,1,9,Apple Music,Adverts
1057,43,Others,Sydney,Hip-Hop,Medium,Instagram,0,9,Spotify,Influencers
1058,42,Female,London,Pop,Medium,Instagram,1,8,Spotify,Adverts
1059,50,Female,New York,Alternative,Low,Twitter,1,5,Apple Music,Radio plays
1060,26,Female,Los Angeles,Pop,Low,TikTok,0,8,Spotify,Radio plays
1061,53,Female,New York,Alternative,High,Twitter,1,9,YouTube,Adverts
1062,43,Male,New York,Hip-Hop,Medium,TikTok,1,5,Spotify,Radio plays
1063,34,Male,Melbourne,Hip-Hop,Low,Instagram,0,10,YouTube,Adverts
1064,28,Female,Sydney,Country,Medium,TikTok,1,8,Spotify,Adverts
1065,42,Female,New York,Country,Medium,Instagram,1,10,Apple Music,Influencers
1066,54,Male,Melbourne,Pop,High,Instagram,1,6,YouTube,Adverts
1067,52,Female,Melbourne,Hip-Hop,Medium,Instagram,1,10,Spotify,Influencers
1068,41,Male,Melbourne,Hip-Hop,High,Instagram,0,9,Spotify,Radio plays
1069,26,Female,Melbourne,Hip-Hop,Low,Instagram,1,10,Spotify,Adverts
1070,52,Female,New York,RnB,Medium,Twitter,1,8,Spotify,Adverts
1071,57,Male,Sydney,Pop,Low,Twitter,1,6,YouTube,Adverts
1072,35,Male,Melbourne,Hip-Hop,Low,Twitter,0,9,YouTube,Adverts
1073,48,Male,Melbourne,Hip-Hop,High,Twitter,1,8,YouTube,Radio plays
1074,56,Female,New York,Pop,Low,Instagram,1,5,Spotify,Adverts
1075,28,Others,Sydney,Country,Medium,Instagram,0,7,Spotify,Adverts
1076,54,Male,Sydney,Hip-Hop,Medium,Instagram,1,9,Others,Adverts
1077,65,Female,London,Pop,Low,Instagram,1,8,Apple Music,Influencers
1078,38,Female,Sydney,Alternative,Low,Instagram,1,5,YouTube,Radio plays
1079,25,Female,Melbourne,Hip-Hop,Low,Twitter,1,10,Others,Organic
1080,47,Female,New York,Country,Low,TikTok,1,9,Apple Music,Adverts
1081,55,Male,New York,Alternative,Low,Twitter,0,5,YouTube,Radio plays
1082,42,Female,Melbourne,Alternative,Low,Twitter,0,7,Apple Music,Radio plays
1083,33,Female,Melbourne,Country,Medium,Twitter,0,10,Spotify,Adverts
1084,46,Male,Melbourne,RnB,Low,Instagram,1,8,Others,Radio plays
1085,26,Male,Melbourne,Hip-Hop,Low,Instagram,1,6,YouTube,Adverts
1086,56,Female,Sydney,RnB,High,Instagram,1,5,Apple Music,Adverts
1087,48,Female,Melbourne,Hip-Hop,Low,Instagram,1,7,YouTube,Influencers
1088,50,Female,Melbourne,Pop,High,Twitter,1,9,Apple Music,Radio plays
1089,63,Male,Melbourne,Pop,Medium,Instagram,1,5,Apple Music,Adverts
1090,50,Female,New York,Pop,Low,Twitter,1,10,YouTube,Influencers
1091,25,Female,Melbourne,Hip-Hop,Low,Twitter,1,10,Apple Music,Influencers
1092,31,Female,Melbourne,Alternative,Low,Instagram,1,5,Tidal,Radio plays
1093,49,Male,Tokyo,Pop,Low,Instagram,1,9,Apple Music,Radio plays
1094,41,Female,Sydney,Pop,Low,Twitter,1,10,Spotify,Adverts
1095,27,Male,Melbourne,RnB,Low,Instagram,1,9,Apple Music,Adverts
1096,25,Female,Los Angeles,Pop,Medium,Instagram,1,5,YouTube,Influencers
1097,40,Female,Melbourne,Pop,Medium,Instagram,1,10,YouTube,Organic
1098,49,Female,Melbourne,Pop,High,Instagram,1,9,YouTube,Radio plays
1099,33,Female,Tokyo,Alternative,Low,Instagram,1,10,Tidal,Adverts
1100,55,Female,Melbourne,Country,High,Instagram,0,5,YouTube,Radio plays
1101,40,Male,Melbourne,Alternative,Medium,Instagram,1,10,Apple Music,Adverts
1102,61,Female,Melbourne,Hip-Hop,Low,Instagram,1,9,Spotify,Adverts
1103,50,Female,New York,Pop,Medium,Instagram,0,9,YouTube,Influencers
1104,53,Male,New York,Pop,Low,Instagram,1,10,Spotify,Radio plays
1105,27,Female,Sydney,Hip-Hop,Low,Twitter,1,9,Spotify,Adverts
1106,59,Female,Lagos,Hip-Hop,High,Twitter,0,9,Spotify,Adverts
1107,59,Female,London,Hip-Hop,High,Twitter,1,7,Apple Music,Adverts
1108,34,Female,Sydney,Alternative,Low,Instagram,1,6,YouTube,Influencers
1109,58,Male,Sydney,Country,Low,Twitter,0,8,Spotify,Influencers
1110,31,Female,New York,Hip-Hop,Low,Instagram,0,8,Apple Music,Adverts
1111,54,Female,Sydney,Pop,Low,Instagram,1,5,Spotify,Organic
1112,46,Female,New York,Pop,Low,Twitter,1,9,Spotify,Radio plays
1113,45,Female,Sydney,Pop,Low,Instagram,0,7,Apple Music,Influencers
1114,38,Female,Sydney,Alternative,Medium,Twitter,1,10,Apple Music,Adverts
1115,51,Male,Sydney,Pop,Low,Twitter,1,9,Spotify,Adverts
1116,36,Female,Sydney,Country,High,TikTok,1,8,Spotify,Radio plays
1117,62,Male,Melbourne,Hip-Hop,Low,Twitter,0,5,Spotify,Radio plays
1118,42,Female,Melbourne,Pop,Low,Instagram,1,7,Spotify,Radio plays
1119,57,Female,Melbourne,Alternative,High,TikTok,1,6,YouTube,Adverts
1120,50,Male,Melbourne,Pop,Medium,Twitter,1,9,Spotify,Radio plays
1121,32,Male,Melbourne,Hip-Hop,Low,Twitter,1,6,Spotify,Adverts
1122,29,Female,Melbourne,Hip-Hop,Medium,Twitter,1,10,Apple Music,Radio plays
1123,49,Female,Melbourne,Alternative,High,Twitter,1,9,Spotify,Influencers
1124,36,Male,Sydney,Pop,High,TikTok,1,6,Apple Music,Adverts
1125,33,Female,Tokyo,RnB,Low,TikTok,1,8,Apple Music,Influencers
1126,65,Male,Melbourne,Alternative,Medium,Instagram,1,9,YouTube,Radio plays
1127,49,Female,Melbourne,Country,Low,Instagram,0,5,YouTube,Adverts
1128,50,Female,Melbourne,Alternative,High,Instagram,0,9,Apple Music,Radio plays
1129,50,Male,Sydney,Country,Medium,Instagram,1,9,YouTube,Adverts
1130,57,Male,Sydney,Country,Low,Instagram,0,7,Spotify,Organic
1131,62,Male,Los Angeles,Country,Low,Instagram,1,7,YouTube,Adverts
1132,33,Female,Melbourne,Hip-Hop,Low,Instagram,0,5,Apple Music,Influencers
1133,30,Male,Melbourne,Alternative,Low,Instagram,1,8,Apple Music,Influencers
1134,36,Female,Melbourne,Pop,Low,Twitter,1,8,YouTube,Adverts
1135,39,Male,Melbourne,Hip-Hop,Low,TikTok,1,10,Spotify,Radio plays
1136,59,Male,Tokyo,Country,Low,Twitter,1,6,Apple Music,Radio plays
1137,56,Male,Sydney,Alternative,Low,TikTok,1,6,Others,Influencers
1138,41,Female,Melbourne,RnB,Low,Instagram,1,6,YouTube,Organic
1139,40,Female,Melbourne,Country,High,Instagram,1,10,YouTube,Adverts
1140,55,Female,Melbourne,Pop,Medium,Instagram,0,5,Apple Music,Adverts
1141,53,Male,New York,Hip-Hop,Low,Twitter,1,5,YouTube,Influencers
1142,38,Male,Melbourne,Hip-Hop,Medium,Instagram,1,10,Spotify,Adverts
1143,43,Others,New York,Alternative,Low,Twitter,1,8,YouTube,Adverts
1144,38,Female,Melbourne,Hip-Hop,Medium,Twitter,0,5,YouTube,Adverts
1145,26,Male,Melbourne,Hip-Hop,Low,TikTok,1,10,Tidal,Adverts
1146,26,Male,Melbourne,Pop,Medium,Instagram,1,6,Others,Adverts
1147,57,Female,New York,Pop,Medium,Instagram,1,5,Spotify,Adverts
1148,56,Male,Melbourne,Hip-Hop,Low,TikTok,1,9,Apple Music,Adverts
1149,31,Female,Melbourne,Pop,High,Instagram,1,8,Apple Music,Radio plays
1150,53,Female,Melbourne,Hip-Hop,Low,Twitter,1,6,Spotify,Influencers
1151,46,Female,Sydney,Hip-Hop,Low,TikTok,1,7,Spotify,Radio plays
1152,37,Female,Melbourne,Hip-Hop,Medium,Instagram,0,6,Spotify,Adverts
1153,61,Female,New York,Hip-Hop,Low,Twitter,1,5,Apple Music,Radio plays
1154,30,Female,Melbourne,Pop,Low,Instagram,0,8,Apple Music,Adverts
1155,59,Female,Los Angeles,Hip-Hop,Low,Twitter,1,10,Tidal,Adverts
1156,49,Male,Sydney,Pop,Low,Instagram,0,8,YouTube,Adverts
1157,53,Male,Sydney,Alternative,High,Twitter,1,10,YouTube,Adverts
1158,57,Male,Los Angeles,Country,High,Instagram,0,5,YouTube,Adverts
1159,41,Male,New York,Pop,Low,Twitter,0,8,YouTube,Adverts
1160,38,Female,Melbourne,Country,Medium,TikTok,0,9,Spotify,Organic
1161,39,Female,London,Alternative,Low,TikTok,0,9,Tidal,Adverts
1162,40,Male,Sydney,Alternative,Low,TikTok,1,10,YouTube,Organic
1163,49,Female,Melbourne,Alternative,Medium,Twitter,0,6,YouTube,Adverts
1164,25,Male,Lagos,Pop,Low,Twitter,1,6,Tidal,Adverts
1165,42,Female,Los Angeles,Pop,Low,Instagram,1,8,Spotify,Organic
1166,49,Female,Sydney,RnB,Medium,Twitter,1,10,YouTube,Adverts
1167,32,Female,Melbourne,Alternative,Low,Twitter,1,7,Apple Music,Influencers
1168,41,Female,Los Angeles,Pop,Low,Instagram,0,5,YouTube,Organic
1169,52,Male,Lagos,Country,Low,Instagram,0,10,Spotify,Adverts
1170,50,Female,Melbourne,Alternative,Medium,Instagram,1,6,Apple Music,Influencers
1171,28,Female,Melbourne,RnB,Low,Instagram,0,8,YouTube,Adverts
1172,39,Female,Melbourne,Pop,Medium,Instagram,1,5,Apple Music,Adverts
1173,62,Female,Melbourne,Pop,High,Twitter,1,8,Spotify,Adverts
1174,25,Female,Melbourne,Pop,Low,TikTok,1,9,YouTube,Influencers
1175,35,Male,New York,Hip-Hop,High,Instagram,1,8,YouTube,Adverts
1176,26,Male,Lagos,Hip-Hop,Low,Instagram,0,10,Spotify,Adverts
1177,64,Female,Sydney,Country,Low,Instagram,1,6,Apple Music,Influencers
1178,45,Male,Melbourne,Pop,Low,Instagram,1,9,Tidal,Influencers
1179,27,Male,Sydney,Hip-Hop,Low,Twitter,1,6,Apple Music,Adverts
1180,35,Male,Los Angeles,Alternative,Medium,Instagram,1,7,Apple Music,Influencers
1181,56,Female,Melbourne,RnB,Low,Twitter,1,6,Apple Music,Adverts
1182,41,Female,Lagos,Alternative,Low,TikTok,1,5,YouTube,Adverts
1183,65,Female,Melbourne,Alternative,Low,Instagram,1,8,YouTube,Influencers
1184,27,Male,Los Angeles,Alternative,Medium,TikTok,1,6,Apple Music,Radio plays
1185,56,Male,Melbourne,Hip-Hop,Low,Instagram,0,6,YouTube,Adverts
1186,41,Female,Sydney,RnB,Low,Instagram,1,5,Apple Music,Organic
1187,27,Male,Sydney,Pop,Low,Instagram,1,9,Spotify,Influencers
1188,55,Male,Sydney,Alternative,High,TikTok,1,5,YouTube,Radio plays
1189,44,Female,Sydney,Pop,Low,Twitter,1,5,YouTube,Adverts
1190,41,Female,Melbourne,Hip-Hop,Low,Instagram,1,6,Tidal,Adverts
1191,45,Female,Sydney,Alternative,Low,Instagram,1,5,Apple Music,Influencers
1192,36,Male,New York,Hip-Hop,Low,Instagram,1,7,Apple Music,Adverts
1193,25,Others,Lagos,Alternative,Medium,Instagram,1,8,Spotify,Radio plays
1194,26,Female,Melbourne,Alternative,Medium,Instagram,1,5,Spotify,Adverts
1195,35,Female,New York,Hip-Hop,Medium,Instagram,0,5,Spotify,Adverts
1196,61,Female,Los Angeles,Pop,Low,Instagram,0,8,Tidal,Radio plays
1197,38,Male,Tokyo,Hip-Hop,Low,Twitter,1,9,Spotify,Influencers
1198,42,Female,Sydney,Hip-Hop,Low,TikTok,1,5,Spotify,Radio plays
1199,44,Female,Melbourne,Pop,High,Twitter,1,9,YouTube,Radio plays
1200,28,Female,London,Pop,High,Instagram,1,5,Spotify,Radio plays
1201,25,Male,Sydney,Hip-Hop,Low,Instagram,1,10,Spotify,Radio plays
1202,27,Female,London,Pop,Low,Instagram,1,6,Apple Music,Radio plays
1203,50,Female,Melbourne,Country,Low,Instagram,1,6,Spotify,Adverts
1204,65,Male,Melbourne,Pop,Low,Instagram,1,8,Spotify,Radio plays
1205,27,Male,Melbourne,Country,High,Twitter,1,5,YouTube,Adverts
1206,33,Female,Melbourne,Alternative,Low,TikTok,0,5,Spotify,Organic
1207,46,Male,Sydney,Pop,Medium,Instagram,0,10,Apple Music,Organic
1208,57,Male,Melbourne,Hip-Hop,Medium,Instagram,1,7,Apple Music,Radio plays
1209,53,Female,New York,Pop,Medium,Twitter,1,8,Spotify,Influencers
1210,48,Male,Sydney,Pop,High,Instagram,1,7,Apple Music,Adverts
1211,59,Female,Sydney,Pop,Low,Instagram,1,10,Spotify,Adverts
1212,65,Female,Melbourne,Hip-Hop,High,Instagram,1,5,YouTube,Organic
1213,40,Male,Melbourne,Hip-Hop,Low,Twitter,1,9,Spotify,Radio plays
1214,45,Male,Melbourne,Hip-Hop,Low,Twitter,1,8,YouTube,Influencers
1215,37,Female,Sydney,Pop,Medium,Twitter,1,8,Spotify,Influencers
1216,63,Female,Melbourne,Pop,Low,TikTok,1,9,YouTube,Radio plays
1217,64,Female,Sydney,Pop,Low,Instagram,1,10,YouTube,Influencers
1218,57,Female,Sydney,Alternative,High,Twitter,1,5,Tidal,Influencers
1219,44,Female,Sydney,Country,High,TikTok,1,7,Apple Music,Adverts
1220,28,Female,Melbourne,Hip-Hop,Low,Instagram,1,7,YouTube,Adverts
1221,37,Female,Sydney,Pop,Medium,Twitter,1,7,Tidal,Organic
1222,64,Female,Melbourne,Pop,Low,Twitter,1,7,Spotify,Radio plays
1223,58,Female,New York,Alternative,Medium,Instagram,1,8,Spotify,Radio plays
1224,45,Female,Melbourne,Alternative,Low,Instagram,1,8,Spotify,Influencers
1225,41,Female,Melbourne,Hip-Hop,Low,Instagram,0,5,Spotify,Influencers
1226,36,Male,New York,Alternative,Low,Instagram,1,5,Spotify,Adverts
1227,43,Female,New York,Alternative,Low,Instagram,1,6,Spotify,Influencers
1228,44,Female,Melbourne,Alternative,Low,Instagram,0,9,Others,Adverts
1229,47,Female,Melbourne,RnB,Low,Twitter,1,7,Apple Music,Adverts
1230,61,Female,Melbourne,Pop,Medium,Instagram,1,8,Apple Music,Radio plays
1231,61,Female,Sydney,Pop,Low,Instagram,1,6,Apple Music,Radio plays
1232,64,Female,Sydney,Alternative,Medium,Instagram,1,6,Others,Radio plays
1233,39,Female,London,Pop,Low,Instagram,1,8,YouTube,Adverts
1234,31,Female,Sydney,Alternative,Low,Twitter,0,8,YouTube,Influencers
1235,57,Female,Sydney,Hip-Hop,Low,Twitter,1,8,Apple Music,Adverts
1236,42,Male,New York,Country,Low,TikTok,1,8,Tidal,Adverts
1237,36,Male,Melbourne,RnB,Low,Twitter,1,8,Apple Music,Adverts
1238,52,Female,Melbourne,Hip-Hop,High,Twitter,1,7,Spotify,Adverts
1239,30,Male,Sydney,Pop,Medium,Twitter,1,8,Spotify,Radio plays
1240,64,Male,New York,Pop,Medium,Instagram,1,5,YouTube,Radio plays
1241,41,Male,Lagos,Hip-Hop,High,TikTok,0,7,Spotify,Adverts
1242,52,Male,Sydney,RnB,Low,Instagram,1,5,YouTube,Radio plays
1243,28,Female,Los Angeles,RnB,Low,Instagram,0,7,Spotify,Adverts
1244,63,Female,New York,Hip-Hop,Low,Twitter,1,7,Spotify,Influencers
1245,30,Male,Sydney,RnB,Low,TikTok,0,10,Apple Music,Radio plays
1246,43,Male,Melbourne,Alternative,Medium,Instagram,1,7,YouTube,Adverts
1247,38,Female,Melbourne,Pop,Low,Instagram,1,8,Apple Music,Adverts
1248,60,Female,Los Angeles,Hip-Hop,Low,Twitter,1,8,YouTube,Adverts
1249,53,Male,Melbourne,Country,Low,Instagram,1,6,Spotify,Influencers
1250,50,Female,Melbourne,Pop,Low,Instagram,0,8,Spotify,Radio plays
1251,55,Female,Sydney,Alternative,Low,Twitter,0,5,YouTube,Radio plays
1252,51,Male,Los Angeles,Pop,Medium,Instagram,1,5,YouTube,Adverts
1253,44,Male,Melbourne,Hip-Hop,Low,Instagram,1,8,Spotify,Adverts
1254,58,Female,Lagos,Pop,Medium,Instagram,1,8,Apple Music,Radio plays
1255,38,Male,Sydney,Pop,Low,Instagram,0,6,Others,Radio plays
1256,36,Female,Melbourne,Alternative,Low,Instagram,1,9,Apple Music,Radio plays
1257,43,Male,Los Angeles,Pop,Low,Instagram,1,5,YouTube,Influencers
1258,28,Female,Melbourne,Pop,Medium,Twitter,1,6,Apple Music,Adverts
1259,60,Male,Melbourne,Country,High,Twitter,1,8,YouTube,Radio plays
1260,52,Others,Melbourne,Pop,Medium,Twitter,1,6,YouTube,Influencers
1261,54,Female,Melbourne,Alternative,Low,Twitter,0,6,Apple Music,Radio plays
1262,29,Female,New York,RnB,Low,Twitter,1,10,Apple Music,Adverts
1263,34,Female,London,RnB,Low,Instagram,1,5,YouTube,Adverts
1264,41,Female,New York,Alternative,Low,Twitter,1,5,Apple Music,Organic
1265,44,Male,New York,Alternative,High,Instagram,0,8,Spotify,Adverts
1266,42,Male,Los Angeles,Pop,Low,Twitter,0,9,YouTube,Adverts
1267,55,Female,Sydney,Country,Low,TikTok,1,7,YouTube,Adverts
1268,60,Male,London,Hip-Hop,Low,Instagram,1,7,Apple Music,Adverts
1269,37,Female,Melbourne,Pop,Low,Instagram,1,10,Spotify,Adverts
1270,46,Female,Sydney,Hip-Hop,Low,Instagram,1,7,YouTube,Adverts
1271,42,Female,Melbourne,Hip-Hop,Low,TikTok,1,6,Others,Influencers
1272,62,Male,New York,Hip-Hop,High,Twitter,1,6,Spotify,Adverts
1273,47,Male,Melbourne,Alternative,Medium,Instagram,0,8,Tidal,Adverts
1274,56,Female,Melbourne,RnB,Low,Instagram,0,8,Spotify,Organic
1275,28,Male,Los Angeles,Pop,Low,TikTok,1,5,Apple Music,Influencers
1276,57,Male,Melbourne,Alternative,Low,Instagram,1,10,YouTube,Adverts
1277,55,Female,Sydney,Country,Low,TikTok,0,9,Spotify,Influencers
1278,53,Male,Los Angeles,RnB,Low,Twitter,1,7,Others,Influencers
1279,39,Male,Sydney,Pop,Low,Instagram,1,5,Spotify,Adverts
1280,55,Female,Sydney,Pop,High,Instagram,1,10,Spotify,Radio plays
1281,43,Female,London,Pop,Medium,Instagram,1,10,YouTube,Radio plays
1282,56,Female,Melbourne,Pop,Low,Instagram,1,6,Tidal,Adverts
1283,38,Female,Melbourne,Pop,High,Twitter,0,10,Spotify,Influencers
1284,30,Female,Sydney,Country,High,Instagram,1,7,Spotify,Adverts
1285,35,Male,Los Angeles,RnB,Low,Instagram,1,8,Spotify,Influencers
1286,41,Male,Sydney,Hip-Hop,Low,Twitter,0,6,YouTube,Adverts
1287,37,Male,Sydney,Pop,Medium,Twitter,1,10,Spotify,Adverts
1288,47,Female,Melbourne,Pop,High,Instagram,1,8,Apple Music,Adverts
1289,58,Female,Melbourne,Alternative,Low,Instagram,1,9,Apple Music,Adverts
1290,48,Female,New York,Hip-Hop,Medium,Instagram,0,6,YouTube,Radio plays
1291,37,Male,Melbourne,Pop,Low,Twitter,1,7,Others,Adverts
1292,25,Female,London,Hip-Hop,Medium,Instagram,1,7,Spotify,Adverts
1293,38,Female,Melbourne,Pop,Low,Instagram,0,9,Apple Music,Organic
1294,30,Male,Sydney,Pop,Medium,Twitter,0,9,Apple Music,Adverts
1295,57,Female,Sydney,Hip-Hop,Low,Twitter,1,5,YouTube,Radio plays
1296,55,Male,Melbourne,Pop,Low,Instagram,1,7,Apple Music,Influencers
1297,41,Male,Melbourne,Pop,High,Instagram,1,6,Spotify,Adverts
1298,48,Female,London,Pop,High,Instagram,1,5,YouTube,Influencers
1299,61,Female,Melbourne,Pop,Low,Instagram,1,5,Spotify,Influencers
1300,30,Female,Melbourne,Hip-Hop,Low,Instagram,0,7,YouTube,Organic
1301,42,Female,Melbourne,Hip-Hop,High,TikTok,1,8,YouTube,Influencers
1302,43,Female,Melbourne,RnB,High,Twitter,1,10,YouTube,Organic
1303,28,Male,Melbourne,Pop,Low,Instagram,1,5,Spotify,Radio plays
1304,49,Female,Tokyo,Hip-Hop,Low,Instagram,1,10,Spotify,Adverts
1305,61,Male,Melbourne,Pop,Low,Twitter,1,8,Tidal,Adverts
1306,58,Male,London,Pop,Medium,Instagram,1,7,Apple Music,Influencers
1307,44,Female,Sydney,Alternative,Medium,Twitter,1,7,YouTube,Adverts
1308,26,Female,Los Angeles,Pop,High,Twitter,0,10,Apple Music,Influencers
1309,46,Female,Melbourne,Alternative,Medium,Twitter,0,7,YouTube,Radio plays
1310,41,Female,Sydney,Hip-Hop,Medium,Twitter,1,7,Spotify,Adverts
1311,57,Female,Sydney,Alternative,Low,Twitter,1,8,Apple Music,Adverts
1312,60,Female,Melbourne,Country,Low,Twitter,1,6,YouTube,Adverts
1313,40,Male,Melbourne,RnB,Low,Instagram,1,9,Spotify,Organic
1314,41,Female,Melbourne,Alternative,Low,Instagram,1,10,YouTube,Radio plays
1315,40,Female,Sydney,Alternative,High,Instagram,1,7,Spotify,Adverts
1316,36,Female,Melbourne,Pop,Low,Instagram,1,9,Apple Music,Influencers
1317,52,Male,Sydney,Hip-Hop,Low,TikTok,1,7,Spotify,Organic
1318,25,Male,Sydney,Country,Low,Instagram,1,5,Spotify,Radio plays
1319,52,Female,Lagos,Hip-Hop,Low,Instagram,1,9,Apple Music,Influencers
1320,36,Male,Melbourne,Pop,Medium,Instagram,1,10,Others,Radio plays
1321,61,Male,Melbourne,Alternative,High,Instagram,1,6,Spotify,Influencers
1322,49,Others,Sydney,Pop,High,Instagram,1,6,Spotify,Influencers
1323,44,Male,London,Pop,High,Instagram,1,10,YouTube,Radio plays
1324,56,Female,Los Angeles,Country,Low,Twitter,1,10,YouTube,Organic
1325,41,Female,Melbourne,Hip-Hop,High,Twitter,1,5,YouTube,Radio plays
1326,38,Female,Melbourne,Pop,Medium,Twitter,1,8,Spotify,Radio plays
1327,65,Female,New York,Pop,Low,Instagram,0,10,Spotify,Influencers
1328,28,Female,Melbourne,Alternative,Low,Instagram,1,10,Spotify,Radio plays
1329,51,Male,Melbourne,Pop,Medium,Instagram,1,8,Apple Music,Adverts
1330,54,Female,Melbourne,Pop,Low,Twitter,1,6,YouTube,Influencers
1331,27,Male,Melbourne,RnB,Medium,Twitter,1,10,Spotify,Radio plays
1332,36,Male,New York,Pop,Low,Twitter,1,7,Others,Radio plays
1333,30,Male,Melbourne,Alternative,Medium,Instagram,1,6,Spotify,Adverts
1334,40,Male,Lagos,RnB,Low,Instagram,1,8,Apple Music,Adverts
1335,63,Male,Melbourne,Pop,Low,Instagram,1,7,Apple Music,Influencers
1336,40,Female,New York,Alternative,Low,Twitter,1,8,Apple Music,Influencers
1337,63,Male,New York,Pop,Low,Instagram,1,8,Spotify,Adverts
1338,27,Female,New York,Pop,Low,Instagram,1,5,Spotify,Adverts
1339,57,Female,Sydney,Country,Medium,Instagram,1,10,Others,Organic
1340,26,Female,Melbourne,Country,High,Instagram,1,9,Apple Music,Influencers
1341,35,Female,New York,Alternative,Medium,Twitter,1,6,Apple Music,Radio plays
1342,48,Female,London,RnB,Low,Instagram,1,8,Spotify,Adverts
1343,29,Female,Sydney,Hip-Hop,High,Twitter,0,7,YouTube,Adverts
