OrderID,SalesDate,ProductID,CustomerID,PersonnelID,SalesChannel,PaymentMode,StoreID,Quantity,SalesAmount
4736,1/28/2023,134,MK-17905,19,Online,Cash,5,9,105219
4737,1/28/2023,150,SB-20170,50,In-store,Credit Card,1,8,276000
4738,1/28/2023,158,TH-21235,49,Online,Debit Card,4,5,187500
4739,1/28/2023,46,RP-19390,90,In-store,Cash,3,6,349200
4740,1/28/2023,22,BH-11710,91,In-store,Cash,5,5,129000
4741,1/28/2023,155,AD-10180,50,Online,Debit Card,1,1,37500
4742,1/28/2023,92,JG-15805,74,Online,Credit Card,6,6,87785.1
4743,1/28/2023,37,PP-18955,26,Online,Cash,3,8,94400
4744,1/28/2023,184,RP-19390,55,In-store,Cash,6,8,300000
4745,1/28/2023,39,JE-15745,62,Online,Mobile Payment,2,3,32400
4746,1/28/2023,209,SS-10140,49,In-store,Debit Card,4,5,64995
4747,1/28/2023,107,AH-10075,41,In-store,Mobile Payment,4,2,31600
4748,1/28/2023,78,RF-19840,1,Online,Cash,5,4,109763.4
4749,1/28/2023,43,HH-15010,84,In-store,Credit Card,6,4,203200
4750,1/28/2023,15,EG-13900,76,Online,Credit Card,1,5,74000
4751,1/28/2023,196,BC-11125,72,In-store,Debit Card,5,5,187500
4752,1/28/2023,141,ML-18040,11,In-store,Credit Card,3,2,53982
4753,1/28/2023,193,MO-7800,86,Online,Credit Card,5,5,187500
4754,1/28/2023,157,HR-4770,98,Online,Cash,6,3,112500
4755,1/28/2023,74,SV-10785,19,In-store,Credit Card,5,3,137222.55
4756,1/28/2023,205,PL-18925,80,Online,Credit Card,4,3,82500
4757,1/28/2023,160,MB-17305,57,In-store,Mobile Payment,5,7,262500
4758,1/28/2023,161,LC-16885,59,In-store,Debit Card,4,8,300000
4759,1/28/2023,75,BG-11740,97,In-store,Credit Card,5,1,64040.85
4760,1/28/2023,19,JH-16180,26,Online,Cash,3,9,232200
4761,1/28/2023,136,TB-21625,2,Online,Mobile Payment,3,4,107964
4762,1/28/2023,213,FP-14320,21,Online,Cash,2,6,77994
4763,1/28/2023,65,NP-8670,53,Online,Mobile Payment,5,7,307375.95
4764,1/28/2023,146,BN-11515,42,Online,Cash,7,9,328500
4765,1/28/2023,49,TG-21310,58,In-store,Cash,1,5,188000
4766,1/28/2023,145,DB-13555,89,Online,Mobile Payment,4,5,44955
4767,1/28/2023,159,YS-21880,47,In-store,Cash,5,1,37500
4768,1/28/2023,42,SV-20365,11,In-store,Debit Card,3,4,203200
4769,1/28/2023,82,RK-19300,37,Online,Mobile Payment,4,4,128063.4
4770,1/28/2023,192,SC-20575,53,In-store,Mobile Payment,5,6,225000
4771,1/28/2023,168,BD-1635,78,Online,Credit Card,4,8,151992
4772,1/28/2023,202,ME-17320,74,Online,Credit Card,6,3,112500
4773,1/28/2023,208,RO-19780,51,Online,Mobile Payment,4,2,25998
4774,1/28/2023,140,SW-20455,54,In-store,Credit Card,4,2,17982
4775,1/28/2023,103,MB-17305,28,Online,Cash,7,9,70200
4776,1/28/2023,112,BV-11245,47,Online,Cash,5,3,41400
4777,1/28/2023,162,MC-17590,88,In-store,Mobile Payment,6,5,187500
4778,1/28/2023,132,EB-13840,19,In-store,Mobile Payment,5,8,57528
4779,1/28/2023,179,TP-21130,35,In-store,Cash,3,9,170991
4780,1/28/2023,117,MM-17920,26,In-store,Credit Card,3,6,70800
4781,1/28/2023,197,YS-21880,78,Online,Cash,4,5,187500
4782,1/28/2023,153,JA-15970,46,Online,Mobile Payment,3,9,337500
4783,1/28/2023,175,MD-7860,67,In-store,Cash,4,9,179991
4784,1/28/2023,200,LC-17140,16,Online,Cash,2,3,112500
4785,1/28/2023,142,JW-15220,67,Online,Mobile Payment,4,5,44955
4786,1/28/2023,93,GD-14590,98,Online,Mobile Payment,6,7,144048.45
4787,1/28/2023,53,DP-13390,47,In-store,Credit Card,5,3,153900
4788,1/28/2023,48,JR-15670,28,In-store,Credit Card,7,6,512400
4789,1/28/2023,139,FO-14305,77,In-store,Debit Card,4,5,44955
4790,1/28/2023,151,AS-10090,63,Online,Mobile Payment,7,9,310500
4791,1/28/2023,193,TT-21220,24,In-store,Debit Card,5,5,187500
4792,1/28/2023,35,TS-21205,43,In-store,Mobile Payment,6,4,43200
4793,1/28/2023,160,PF-19120,78,In-store,Credit Card,4,8,300000
4794,1/28/2023,89,CS-12505,75,In-store,Debit Card,2,7,204895.95
4795,1/28/2023,193,PW-19030,75,In-store,Debit Card,2,2,75000
4796,1/28/2023,83,DB-13360,19,Online,Credit Card,5,6,65825.1
4797,1/28/2023,154,AC-10615,56,In-store,Debit Card,7,9,337500
4798,1/28/2023,46,CM-12445,72,In-store,Mobile Payment,5,3,174600
4799,1/28/2023,194,BP-11185,46,Online,Credit Card,3,4,119996
4800,1/28/2023,188,AR-10570,96,Online,Mobile Payment,4,4,199996
4801,1/28/2023,90,TC-21295,22,In-store,Mobile Payment,2,6,153665.1
4802,1/28/2023,67,RP-19855,39,In-store,Credit Card,6,7,256135.95
4803,1/28/2023,117,TC-21475,14,Online,Mobile Payment,5,9,106200
4804,1/28/2023,182,JM-15865,99,Online,Cash,4,9,170991
4805,1/28/2023,160,DS-3030,91,In-store,Credit Card,5,7,262500
4806,1/28/2023,54,MC-17590,57,In-store,Cash,5,5,280500
4807,1/28/2023,35,KM-16375,42,In-store,Debit Card,7,9,97200
4808,1/28/2023,53,EG-13900,58,In-store,Credit Card,1,3,153900
4809,1/28/2023,220,CR-12580,13,In-store,Credit Card,6,3,59997
4810,1/28/2023,158,ER-13855,42,Online,Cash,7,9,337500
4811,1/28/2023,177,MK-18160,41,Online,Debit Card,4,9,170991
4812,1/28/2023,132,TB-21280,41,Online,Credit Card,4,4,28764
4813,1/28/2023,23,RD-19585,56,In-store,Debit Card,7,1,21800
4814,1/28/2023,14,RA-19285,28,In-store,Debit Card,7,8,126400
4815,1/28/2023,55,SM-20905,98,In-store,Mobile Payment,6,2,112200
4816,1/28/2023,65,JE-15745,67,In-store,Cash,4,6,263465.1
4817,1/28/2023,53,AH-75,89,In-store,Cash,4,8,410400
4818,1/28/2023,155,SC-20800,42,Online,Mobile Payment,7,8,300000
4819,1/28/2023,187,LR-16915,100,Online,Credit Card,4,7,262500
4820,1/28/2023,167,CC-12550,72,Online,Credit Card,5,5,99995
4821,1/28/2023,166,TH-21100,96,In-store,Credit Card,4,6,113994
4822,1/28/2023,88,LC-16885,42,In-store,Debit Card,7,8,204886.8
4823,1/28/2023,13,FM-14290,84,Online,Debit Card,6,7,103600
4824,1/28/2023,133,MJ-17740,53,Online,Cash,5,1,11691
4825,1/28/2023,17,TC-21145,91,Online,Debit Card,5,2,43600
4826,1/28/2023,30,SC-20020,23,Online,Mobile Payment,4,8,174400
4827,1/28/2023,92,BD-11725,21,Online,Cash,2,7,102415.95
4828,1/28/2023,118,CC-12100,44,In-store,Debit Card,3,8,102400
4829,1/28/2023,94,NG-8430,53,Online,Mobile Payment,5,5,224129.25
4830,1/28/2023,146,BT-11680,47,In-store,Credit Card,5,7,255500
4831,1/28/2023,17,JA-15970,30,In-store,Cash,4,4,87200
4832,1/28/2023,221,EM-13960,71,Online,Mobile Payment,2,7,139993
4833,1/28/2023,107,TM-21490,51,Online,Credit Card,4,8,126400
4834,1/28/2023,221,LM-17065,15,In-store,Cash,5,5,99995
4835,1/28/2023,130,OT-18730,91,Online,Credit Card,5,6,107946
4836,1/28/2023,145,BC-11125,71,Online,Credit Card,2,4,35964
4837,1/28/2023,120,CH-12070,78,Online,Mobile Payment,4,1,9800
4838,1/29/2023,29,LS-17200,99,Online,Credit Card,4,9,169200
4839,1/29/2023,155,ES-4080,91,In-store,Mobile Payment,5,4,150000
4840,1/29/2023,2,CM-12385,42,In-store,Debit Card,7,3,50400
4841,1/29/2023,186,RB-19330,15,Online,Credit Card,5,4,190000
4842,1/29/2023,36,MC-17425,26,Online,Credit Card,3,2,23600
4843,1/29/2023,216,NB-18580,16,Online,Mobile Payment,2,7,139993
4844,1/29/2023,66,RR-19525,25,In-store,Cash,7,9,395197.65
4845,1/29/2023,208,NH-18610,51,In-store,Debit Card,4,1,12999
4846,1/29/2023,82,AP-10915,9,Online,Debit Card,2,6,192095.1
4847,1/29/2023,146,JB-16045,54,Online,Debit Card,4,6,219000
4848,1/29/2023,14,QJ-19255,18,Online,Credit Card,5,3,47400
4849,1/29/2023,204,VW-21775,34,Online,Debit Card,5,6,119994
4850,1/29/2023,156,KD-6270,100,In-store,Credit Card,4,1,37500
4851,1/29/2023,167,DL-2865,84,Online,Credit Card,6,2,39998
4852,1/29/2023,187,JA-15970,41,Online,Cash,4,3,112500
4853,1/29/2023,114,TB-21520,58,In-store,Mobile Payment,1,4,47200
4854,1/29/2023,183,RB-19795,50,Online,Mobile Payment,1,5,94995
4855,1/29/2023,46,MC-17845,50,In-store,Debit Card,1,8,465600
4856,1/29/2023,175,DS-13180,86,Online,Credit Card,5,2,39998
4857,1/29/2023,83,TB-21055,49,In-store,Mobile Payment,4,1,10970.85
4858,1/29/2023,191,CG-12520,46,Online,Cash,3,2,95000
4859,1/29/2023,129,JO-15145,64,In-store,Mobile Payment,3,5,112455
4860,1/29/2023,56,CV-12805,75,In-store,Mobile Payment,2,9,423900
4861,1/29/2023,86,NW-18400,51,In-store,Debit Card,4,7,134440.95
4862,1/29/2023,42,CS-12400,79,In-store,Cash,5,3,152400
4863,1/29/2023,68,MY-17380,42,In-store,Debit Card,7,1,51230.85
4864,1/29/2023,176,SB-20185,74,In-store,Debit Card,6,9,170991
4865,1/29/2023,209,EB-13930,61,In-store,Cash,5,2,25998
4866,1/29/2023,177,BC-11125,95,In-store,Cash,6,5,94995
4867,1/29/2023,180,AG-10900,19,Online,Cash,5,6,113994
4868,1/29/2023,62,GA-14515,90,Online,Credit Card,3,8,175606.8
4869,1/29/2023,91,RB-19330,49,Online,Debit Card,4,3,41147.55
4870,1/29/2023,141,SW-20245,8,Online,Mobile Payment,7,6,161946
4871,1/29/2023,133,NF-18385,50,Online,Debit Card,1,1,11691
4872,1/29/2023,18,MJ-7740,47,In-store,Credit Card,5,7,152600
4873,1/29/2023,188,AW-10840,15,Online,Cash,5,7,349993
4874,1/29/2023,55,JL-5175,67,In-store,Cash,4,4,224400
4875,1/29/2023,133,MC-17575,37,Online,Cash,4,3,35073
4876,1/29/2023,6,TM-21010,50,Online,Mobile Payment,1,9,214200
4877,1/29/2023,196,AG-10525,23,Online,Mobile Payment,4,9,337500
4878,1/29/2023,41,SB-20185,57,In-store,Cash,5,3,38400
4879,1/29/2023,188,CS-12175,67,Online,Credit Card,4,8,399992
4880,1/29/2023,19,IG-15085,22,In-store,Debit Card,2,5,129000
4881,1/29/2023,13,JE-16165,82,Online,Debit Card,4,6,88800
4882,1/29/2023,152,BD-11725,2,Online,Cash,3,5,187500
4883,1/29/2023,138,MA-17560,67,Online,Debit Card,4,9,64719
4884,1/29/2023,48,CA-12775,90,Online,Mobile Payment,3,4,341600
4885,1/29/2023,135,JB-16000,39,Online,Credit Card,6,6,53946
4886,1/29/2023,3,JR-16210,22,Online,Debit Card,2,2,35600
4887,1/29/2023,178,DM-3525,84,Online,Debit Card,6,6,113994
4888,1/29/2023,215,JS-15880,5,In-store,Cash,6,1,19999
4889,1/29/2023,123,EM-13825,95,Online,Credit Card,6,7,62937
4890,1/29/2023,26,NG-8430,36,In-store,Mobile Payment,4,2,37600
4891,1/29/2023,219,TC-21145,47,In-store,Debit Card,5,8,159992
4892,1/29/2023,193,AB-10255,76,In-store,Cash,1,4,150000
4893,1/29/2023,6,BP-11185,86,In-store,Debit Card,5,6,142800
4894,1/29/2023,104,GH-4665,58,In-store,Mobile Payment,1,9,124200
4895,1/29/2023,36,CC-12610,84,Online,Credit Card,6,9,106200
4896,1/29/2023,162,BS-11755,96,In-store,Debit Card,4,6,225000
4897,1/29/2023,214,TS-21505,51,In-store,Cash,4,7,90993
4898,1/29/2023,203,TZ-21445,26,Online,Credit Card,3,3,112500
4899,1/29/2023,187,HM-14860,100,In-store,Cash,4,8,300000
4900,1/29/2023,171,SB-20185,96,Online,Mobile Payment,4,6,113994
4901,1/29/2023,182,LR-17035,19,In-store,Cash,5,1,18999
4902,1/29/2023,207,BM-11650,67,Online,Debit Card,4,5,64995
4903,1/29/2023,3,HM-14860,69,In-store,Debit Card,6,4,71200
4904,1/29/2023,17,TT-21460,82,In-store,Mobile Payment,4,9,196200
4905,1/29/2023,90,TT-21460,46,Online,Cash,3,3,76832.55
4906,1/29/2023,34,AJ-10960,23,Online,Cash,4,4,51200
4907,1/29/2023,89,TC-21535,56,Online,Cash,7,1,29270.85
4908,1/30/2023,51,MY-17380,31,Online,Cash,7,9,291600
4909,1/30/2023,150,BM-11575,98,Online,Mobile Payment,6,4,138000
4910,1/30/2023,57,PO-18865,26,Online,Mobile Payment,3,6,191400
4911,1/30/2023,4,LP-17095,59,In-store,Debit Card,4,6,142800
4912,1/30/2023,48,TB-21190,5,In-store,Cash,6,3,256200
4913,1/30/2023,157,RA-19885,13,Online,Credit Card,6,8,300000
4914,1/30/2023,113,BP-11155,52,Online,Cash,4,1,13800
4915,1/30/2023,4,SS-20590,75,Online,Cash,2,3,71400
4916,1/30/2023,37,NM-18445,56,In-store,Mobile Payment,7,1,11800
4917,1/30/2023,172,AY-10555,39,In-store,Credit Card,6,3,59997
4918,1/30/2023,44,CA-12055,79,In-store,Mobile Payment,5,6,279600
4919,1/30/2023,202,DB-13210,14,Online,Mobile Payment,5,7,262500
4920,1/30/2023,207,HA-14905,35,Online,Credit Card,3,1,12999
4921,1/30/2023,176,LW-16990,89,Online,Mobile Payment,4,5,94995
4922,1/30/2023,71,DJ-3510,5,Online,Debit Card,6,1,32015.85
4923,1/30/2023,16,TA-21385,21,In-store,Debit Card,2,5,99000
4924,1/30/2023,217,MG-18145,64,Online,Debit Card,3,8,159992
4925,1/30/2023,158,JW-5220,47,Online,Debit Card,5,4,150000
4926,1/30/2023,160,JF-15565,21,In-store,Debit Card,2,3,112500
4927,1/30/2023,67,VD-21670,58,Online,Credit Card,1,6,219545.1
4928,1/30/2023,152,BS-11380,21,Online,Mobile Payment,2,7,262500
4929,1/30/2023,145,RM-9675,52,Online,Mobile Payment,4,7,62937
4930,1/30/2023,178,LF-17185,98,Online,Debit Card,6,4,75996
4931,1/30/2023,87,LP-17080,58,Online,Debit Card,1,9,263437.65
4932,1/30/2023,18,JR-15700,54,In-store,Cash,4,4,87200
4933,1/30/2023,114,PP-18955,71,In-store,Cash,2,5,59000
4934,1/30/2023,24,CK-12325,96,Online,Credit Card,4,6,130800
4935,1/30/2023,175,MC-18130,77,Online,Cash,4,1,19999
4936,1/30/2023,74,CM-2115,63,In-store,Mobile Payment,7,5,228704.25
4937,1/30/2023,56,TP-21130,42,Online,Cash,7,7,329700
4938,1/30/2023,32,MS-17530,59,In-store,Mobile Payment,4,6,70800
4939,1/30/2023,206,AS-10090,54,In-store,Cash,4,2,49000
4940,1/30/2023,45,DD-13570,23,In-store,Credit Card,4,4,232800
4941,1/30/2023,48,BO-11350,81,In-store,Mobile Payment,4,4,341600
4942,1/30/2023,200,DB-13270,37,In-store,Cash,4,8,300000
4943,1/30/2023,91,PW-19030,43,In-store,Debit Card,6,9,123442.65
4944,1/30/2023,21,MP-17965,53,In-store,Credit Card,5,2,51600
4945,1/30/2023,107,CM-11935,11,Online,Cash,3,3,47400
4946,1/30/2023,186,VD-21670,41,In-store,Cash,4,1,47500
4947,1/30/2023,29,SC-20095,49,In-store,Cash,4,9,169200
4948,1/30/2023,46,EA-14035,63,Online,Credit Card,7,6,349200
4949,1/30/2023,23,CA-12310,46,Online,Debit Card,3,4,87200
4950,1/30/2023,141,JD-15895,53,In-store,Debit Card,5,2,53982
4951,1/30/2023,40,SG-20605,61,In-store,Mobile Payment,5,1,11800
4952,1/30/2023,67,VP-21730,41,Online,Debit Card,4,5,182954.25
4953,1/30/2023,20,BT-11440,40,Online,Mobile Payment,2,7,145600
4954,1/30/2023,89,DP-13390,51,In-store,Debit Card,4,5,146354.25
4955,1/30/2023,131,KH-16330,8,In-store,Cash,7,7,157437
4956,1/30/2023,51,BN-1470,49,Online,Cash,4,3,97200
4957,1/30/2023,78,JK-15325,77,In-store,Cash,4,1,27440.85
4958,1/30/2023,140,BM-11785,58,In-store,Debit Card,1,5,44955
4959,1/30/2023,88,TS-11610,61,Online,Credit Card,5,8,204886.8
4960,1/30/2023,185,ML-18265,98,In-store,Debit Card,6,8,300000
4961,1/30/2023,31,PR-8880,76,In-store,Cash,1,6,130800
4962,1/30/2023,23,EH-14005,50,In-store,Debit Card,1,2,43600
4963,1/30/2023,197,AW-10840,50,Online,Cash,1,8,300000
4964,1/30/2023,5,MC-18130,58,Online,Debit Card,1,8,174400
4965,1/30/2023,129,BP-11230,24,In-store,Credit Card,5,9,202419
4966,1/30/2023,117,PG-18895,62,In-store,Debit Card,2,8,94400
4967,1/30/2023,49,GR-14560,52,Online,Credit Card,4,7,263200
4968,1/30/2023,41,MZ-17335,94,Online,Mobile Payment,4,4,51200
4969,1/30/2023,219,LF-17185,91,In-store,Credit Card,5,9,179991
4970,1/30/2023,140,KH-16360,22,In-store,Credit Card,2,8,71928
4971,1/30/2023,119,DR-12880,86,In-store,Credit Card,5,1,12800
4972,1/30/2023,68,DA-13450,41,Online,Debit Card,4,7,358615.95
4973,1/30/2023,37,RP-19270,83,Online,Cash,3,7,82600
4974,1/30/2023,83,IG-5085,100,In-store,Debit Card,4,5,54854.25
4975,1/30/2023,145,SC-20050,47,Online,Cash,5,6,53946
4976,1/30/2023,188,LC-16960,89,In-store,Credit Card,4,3,149997
4977,1/30/2023,70,LB-16795,67,In-store,Cash,4,1,21950.85
4978,1/30/2023,206,BS-11590,52,In-store,Credit Card,4,2,49000
4979,1/30/2023,168,BF-11020,72,Online,Mobile Payment,5,7,132993
4980,1/30/2023,167,NF-18385,41,Online,Cash,4,9,179991
4981,1/30/2023,75,KD-16270,66,In-store,Cash,2,5,320204.25
4982,1/30/2023,158,YC-21895,14,In-store,Debit Card,5,5,187500
4983,1/30/2023,174,KC-16540,26,Online,Debit Card,3,4,79996
4984,1/30/2023,28,GR-14560,93,Online,Debit Card,5,4,75200
4985,1/30/2023,197,NP-18670,91,In-store,Mobile Payment,5,5,187500
4986,1/30/2023,75,TS-21610,58,Online,Credit Card,1,7,448285.95
4987,1/30/2023,15,BW-11110,89,Online,Mobile Payment,4,1,14800
4988,1/30/2023,216,PW-19030,36,Online,Cash,4,1,19999
4989,1/30/2023,162,MB-17305,23,Online,Credit Card,4,5,187500
4990,1/30/2023,17,EB-13750,42,In-store,Mobile Payment,7,5,109000
4991,1/30/2023,96,BF-11005,5,Online,Mobile Payment,6,5,91454.25
4992,1/30/2023,62,JD-16150,23,Online,Debit Card,4,5,109754.25
4993,1/30/2023,129,MC-17845,23,Online,Credit Card,4,4,89964
4994,1/30/2023,70,AB-10105,61,Online,Mobile Payment,5,5,109754.25
4995,1/30/2023,185,SW-20245,10,Online,Debit Card,7,9,337500
4996,1/30/2023,86,MY-17380,95,Online,Mobile Payment,6,4,76823.4
4997,1/30/2023,206,KB-16315,32,In-store,Credit Card,3,1,24500
4998,1/30/2023,71,MC-7275,77,Online,Cash,4,3,96047.55
4999,1/30/2023,49,VW-21775,29,Online,Cash,4,4,150400
5000,1/30/2023,97,RP-9390,48,Online,Cash,7,7,256135.95
5001,1/30/2023,104,LS-17230,36,In-store,Mobile Payment,4,2,27600
5002,1/30/2023,24,NM-18445,96,Online,Mobile Payment,4,2,43600
5003,1/30/2023,133,TT-21070,39,In-store,Credit Card,6,6,70146
5004,1/30/2023,120,AW-10840,42,Online,Debit Card,7,5,49000
5005,1/30/2023,7,MG-17890,42,Online,Debit Card,7,3,44400
5006,1/30/2023,107,CS-11950,16,In-store,Cash,2,5,79000
5007,1/30/2023,114,RB-19435,96,Online,Cash,4,5,59000
5008,1/30/2023,161,JG-15115,90,In-store,Credit Card,3,9,337500
5009,1/30/2023,171,SW-20245,43,In-store,Credit Card,6,8,151992
5010,1/30/2023,74,SS-20515,50,In-store,Credit Card,1,7,320185.95
5011,1/30/2023,159,MV-18190,93,Online,Cash,5,4,150000
5012,1/30/2023,150,BP-11095,11,In-store,Cash,3,9,310500
5013,1/30/2023,169,HP-4815,66,In-store,Mobile Payment,2,7,132993
5014,1/30/2023,95,JW-15220,61,In-store,Mobile Payment,5,1,13715.85
5015,1/30/2023,140,JP-16135,75,In-store,Mobile Payment,2,9,80919
5016,1/30/2023,75,ST-20530,14,Online,Cash,5,5,320204.25
5017,1/30/2023,155,KB-16315,19,In-store,Debit Card,5,5,187500
5018,1/30/2023,171,RH-19555,75,Online,Cash,2,7,132993
5019,1/30/2023,97,TB-11520,44,In-store,Mobile Payment,3,9,329317.65
5020,1/30/2023,213,PP-18955,2,Online,Credit Card,3,6,77994
5021,1/30/2023,167,PB-19150,61,In-store,Credit Card,5,6,119994
5022,1/30/2023,145,DS-13030,90,Online,Debit Card,3,4,35964
5023,1/30/2023,63,JW-16075,98,Online,Mobile Payment,6,2,51221.7
5024,1/30/2023,122,MO-7800,41,In-store,Credit Card,4,5,67455
5025,1/30/2023,129,BW-11065,15,Online,Credit Card,5,6,134946
5026,1/30/2023,104,VB-21745,100,In-store,Credit Card,4,1,13800
5027,1/30/2023,121,CD-11920,51,Online,Credit Card,4,5,59000
5028,1/30/2023,65,MT-18070,6,Online,Credit Card,3,8,351286.8
5029,1/30/2023,107,BE-11335,16,Online,Debit Card,2,5,79000
5030,1/30/2023,15,SB-20185,50,In-store,Cash,1,2,29600
5031,1/30/2023,159,MS-17710,56,In-store,Credit Card,7,6,225000
5032,1/30/2023,217,ME-18010,97,In-store,Mobile Payment,5,9,179991
5033,1/30/2023,127,PS-18970,50,In-store,Mobile Payment,1,5,35955
5034,1/30/2023,164,EC-4050,97,In-store,Mobile Payment,5,4,75996
5035,1/30/2023,164,SF-20965,48,Online,Cash,7,6,113994
5036,1/30/2023,10,GH-14410,90,Online,Mobile Payment,3,1,16800
5037,1/30/2023,223,BP-11185,8,Online,Mobile Payment,7,8,103992
5038,1/30/2023,171,EM-13825,59,In-store,Debit Card,4,3,56997
5039,1/30/2023,220,TB-21355,78,Online,Mobile Payment,4,8,159992
5040,1/30/2023,31,RS-19765,11,Online,Mobile Payment,3,1,21800
5041,1/30/2023,166,EJ-13720,61,In-store,Cash,5,3,56997
5042,1/30/2023,212,RA-19915,49,In-store,Cash,4,4,51996
5043,1/30/2023,203,SC-20020,43,Online,Cash,6,8,300000
5044,1/30/2023,18,GM-14440,43,Online,Credit Card,6,7,152600
5045,1/30/2023,98,YS-21880,42,Online,Mobile Payment,7,3,82322.55
5046,1/30/2023,208,BG-11740,78,In-store,Debit Card,4,6,77994
5047,1/30/2023,207,JS-15685,44,In-store,Mobile Payment,3,1,12999
5048,1/30/2023,87,BE-11335,45,In-store,Cash,4,7,204895.95
5049,1/30/2023,114,EH-13945,96,Online,Credit Card,4,8,94400
5050,1/30/2023,11,LC-7140,35,In-store,Cash,3,4,67200
5051,1/30/2023,166,SG-20080,62,In-store,Credit Card,2,1,18999
5052,1/30/2023,128,ME-17725,98,In-store,Cash,6,2,26982
5053,1/30/2023,177,LB-16795,41,In-store,Credit Card,4,5,94995
5054,1/30/2023,218,TW-21025,42,Online,Credit Card,7,4,79996
5055,1/30/2023,171,TC-20980,66,Online,Cash,2,3,56997
5056,1/30/2023,150,LB-16795,69,In-store,Debit Card,6,3,103500
5057,1/30/2023,207,PJ-19015,50,In-store,Mobile Payment,1,6,77994
5058,1/30/2023,65,MM-18055,58,Online,Cash,1,3,131732.55
5059,1/30/2023,72,MC-17605,58,In-store,Credit Card,1,6,329345.1
5060,1/30/2023,166,NW-18400,63,Online,Debit Card,7,2,37998
5061,1/30/2023,222,VB-21745,35,Online,Cash,3,1,24500
5062,1/30/2023,109,JF-15355,42,Online,Mobile Payment,7,7,89600
5063,1/30/2023,174,CP-12340,82,In-store,Mobile Payment,4,2,39998
5064,1/30/2023,136,CM-12160,67,In-store,Cash,4,4,107964
5065,1/30/2023,29,AR-10405,63,In-store,Debit Card,7,8,150400
5066,1/30/2023,83,NH-18610,96,Online,Cash,4,3,32912.55
5067,1/30/2023,40,DF-13135,58,In-store,Credit Card,1,8,94400
5068,1/30/2023,124,WB-21850,41,In-store,Mobile Payment,4,9,64719
5069,1/30/2023,89,NP-18670,21,In-store,Debit Card,2,4,117083.4
5070,1/30/2023,73,SC-10050,97,Online,Mobile Payment,5,5,274454.25
5071,1/30/2023,133,AG-10675,80,Online,Mobile Payment,4,4,46764
5072,1/30/2023,134,BS-11665,51,Online,Cash,4,7,81837
5073,1/30/2023,35,JK-15730,28,Online,Mobile Payment,7,9,97200
5074,1/30/2023,149,JJ-15760,89,Online,Credit Card,4,2,69000
5075,1/30/2023,31,RS-19870,96,Online,Credit Card,4,6,130800
5076,1/30/2023,92,HK-14890,87,In-store,Debit Card,4,6,87785.1
5077,1/30/2023,11,KD-16345,18,Online,Cash,5,9,151200
5078,1/30/2023,110,CS-12490,77,Online,Cash,4,4,55200
5079,1/30/2023,116,RD-9585,70,Online,Cash,6,6,58800
5080,1/30/2023,75,AM-10705,69,Online,Cash,6,2,128081.7
5081,1/30/2023,165,HG-14965,76,Online,Credit Card,1,4,75996
5082,1/30/2023,187,GB-14575,9,In-store,Cash,2,1,37500
5083,1/30/2023,22,AB-10105,56,Online,Credit Card,7,2,51600
5084,1/30/2023,18,JL-15235,8,Online,Credit Card,7,1,21800
5085,1/30/2023,12,EB-13705,37,Online,Mobile Payment,4,3,41400
5086,1/30/2023,151,BF-11215,24,In-store,Credit Card,5,2,69000
5087,1/30/2023,45,DB-12910,97,In-store,Mobile Payment,5,7,407400
5088,1/30/2023,183,EM-14140,66,Online,Debit Card,2,9,170991
5089,1/30/2023,156,BO-11350,70,In-store,Debit Card,6,6,225000
5090,1/30/2023,34,DH-13075,86,In-store,Debit Card,5,8,102400
5091,1/30/2023,4,BM-11650,86,Online,Credit Card,5,5,119000
5092,1/30/2023,153,PP-18955,29,Online,Cash,4,6,225000
5093,1/30/2023,105,SC-20380,44,In-store,Cash,3,9,124200
5094,1/30/2023,99,EP-13915,66,In-store,Credit Card,2,8,292726.8
5095,1/30/2023,186,SS-20410,49,Online,Cash,4,3,142500
5096,1/30/2023,44,EJ-13720,19,Online,Cash,5,8,372800
5097,1/30/2023,208,BE-11410,98,In-store,Cash,6,8,103992
